order_id,customer_id,order_date,status
916,4997,2023-06-18,returned
917,3267,2023-06-06,cancelled
918,3332,2023-04-25,completed
919,4975,2023-08-25,cancelled
920,4293,2023-11-28,completed
921,1596,2023-04-22,completed
922,132,2023-01-07,returned
923,1248,2023-03-04,completed
924,1134,2023-09-19,cancelled
925,2987,2023-03-18,cancelled
926,1641,2023-09-27,completed
927,1042,2023-11-22,completed
928,4747,2023-01-30,completed
929,1998,2023-08-31,completed
930,3758,2023-01-09,returned
931,2331,2023-07-05,completed
932,3452,2023-01-20,completed
933,2741,2023-07-11,completed
934,677,2023-12-19,returned
935,305,2023-10-17,completed
936,360,2023-01-27,cancelled
937,1241,2023-06-12,completed
938,252,2023-07-15,completed
939,1103,2023-06-05,returned
940,4592,2023-08-11,completed
941,2144,2023-11-25,cancelled
942,2755,2023-08-21,cancelled
943,4558,2023-12-23,completed
944,1808,2023-05-04,completed
945,4159,2023-07-14,completed
946,2935,2023-07-11,completed
947,4917,2023-03-14,completed
948,2324,2023-08-10,cancelled
949,3867,2023-08-10,completed
950,2066,2023-05-30,completed
951,4140,2023-12-25,cancelled
952,3174,2023-11-28,completed
953,1967,2023-11-12,completed
954,188,2023-12-07,completed
955,751,2023-07-12,completed
956,3340,2023-06-14,returned
957,1199,2023-10-30,completed
958,2543,2023-06-02,returned
959,2162,2023-11-30,completed
960,4081,2023-09-18,completed
961,2377,2023-01-02,completed
962,282,2023-09-25,completed
963,171,2023-08-01,cancelled
964,407,2023-02-03,completed
965,3089,2023-11-03,completed
966,2619,2023-02-03,completed
967,4584,2023-10-25,returned
968,2293,2023-03-22,completed
969,4060,2023-12-07,completed
970,3283,2023-09-11,completed
971,468,2023-12-08,completed
972,1921,2023-05-05,cancelled
973,1779,2023-05-29,completed
974,106,2023-02-04,completed
975,466,2023-10-08,completed
976,4828,2023-01-21,completed
977,541,2023-08-03,cancelled
978,4269,2023-02-14,completed
979,2538,2023-11-28,completed
980,1422,2023-07-24,completed
981,2752,2023-09-29,completed
982,529,2023-05-11,completed
983,415,2023-08-30,completed
984,405,2023-12-25,completed
985,1808,2023-09-03,cancelled
986,3418,2023-06-14,completed
987,1987,2023-10-27,cancelled
988,3227,2023-03-08,completed
989,4194,2023-11-03,completed
990,1150,2023-02-23,cancelled
991,4260,2023-01-26,returned
992,4687,2023-04-28,cancelled
993,2101,2023-10-26,cancelled
994,31,2023-12-05,returned
995,1805,2023-01-29,completed
996,298,2023-05-16,completed
997,2004,2023-01-04,cancelled
998,4074,2023-12-28,completed
999,4954,2023-06-23,completed
1000,1143,2023-02-06,completed
1001,2527,2023-02-24,cancelled
1002,4968,2023-04-01,cancelled
1003,3344,2023-10-12,returned
1004,236,2023-10-22,completed
1005,3323,2023-11-12,cancelled
1006,3500,2023-07-06,completed
1007,4171,2023-07-12,cancelled
1008,3262,2023-12-04,completed
1009,4349,2023-07-30,completed
1010,3352,2023-12-26,completed
1011,3543,2023-07-31,returned
1012,202,2023-02-04,cancelled
1013,1323,2023-06-28,cancelled
1014,1409,2023-08-18,completed
1015,1508,2023-06-15,cancelled
1016,3564,2023-06-22,completed
1017,4669,2023-09-29,completed
1018,3667,2023-09-07,cancelled
1019,702,2023-06-03,returned
1020,1385,2023-03-14,completed
1021,3800,2023-04-24,completed
1022,2605,2023-08-08,completed
1023,1111,2023-05-06,returned
1024,3905,2023-07-06,cancelled
1025,1248,2023-06-18,returned
1026,4942,2023-11-21,cancelled
1027,3115,2023-04-26,completed
1028,4498,2023-11-22,completed
1029,4564,2023-05-24,completed
1030,2598,2023-01-12,completed
1031,2384,2023-02-18,cancelled
1032,896,2023-12-13,cancelled
1033,2701,2023-07-07,completed
1034,4684,2023-01-28,completed
1035,4836,2023-12-02,returned
1036,3248,2023-05-17,completed
1037,4378,2023-07-26,cancelled
1038,658,2023-09-09,completed
1039,2527,2023-07-24,cancelled
1040,323,2023-01-22,returned
1041,358,2023-01-02,completed
1042,2146,2023-04-15,completed
1043,4284,2023-06-23,cancelled
1044,2864,2023-09-06,cancelled
1045,408,2023-09-01,completed
1046,137,2023-10-28,completed
1047,4831,2023-03-18,completed
1048,1012,2023-02-09,completed
1049,2785,2023-09-04,completed
1050,523,2023-09-08,cancelled
1051,296,2023-07-11,completed
1052,1401,2023-08-10,completed
1053,3290,2023-09-14,returned
1054,1223,2023-03-12,completed
1055,1861,2023-11-27,completed
1056,3343,2023-08-23,completed
1057,976,2023-09-04,completed
1058,3150,2023-03-07,completed
1059,112,2023-10-31,cancelled
1060,1603,2023-01-08,completed
1061,2144,2023-11-02,completed
1062,3154,2023-09-10,cancelled
1063,1138,2023-04-11,cancelled
1064,2978,2023-04-03,cancelled
1065,2362,2023-01-10,returned
1066,4054,2023-12-10,completed
1067,2270,2023-04-29,cancelled
1068,4896,2023-05-23,cancelled
1069,4064,2023-04-10,completed
1070,3117,2023-07-30,cancelled
1071,1707,2023-05-21,completed
1072,2074,2023-05-25,completed
1073,2084,2023-05-09,completed
1074,2300,2023-05-28,cancelled
1075,4498,2023-07-28,cancelled
1076,2900,2023-12-27,completed
1077,2193,2023-07-16,completed
1078,2431,2023-08-07,completed
1079,2894,2023-09-12,cancelled
1080,1311,2023-11-28,cancelled
1081,4052,2023-03-25,cancelled
1082,3209,2023-11-19,completed
1083,4241,2023-05-02,completed
1084,1264,2023-01-12,cancelled
1085,3873,2023-05-22,cancelled
1086,38,2023-12-25,completed
1087,1997,2023-03-03,cancelled
1088,4998,2023-08-06,completed
1089,2063,2023-04-27,completed
1090,3528,2023-08-20,returned
1091,4388,2023-01-13,returned
1092,195,2023-10-24,completed
1093,2615,2023-11-07,completed
1094,2959,2023-10-07,completed
1095,4882,2023-03-09,completed
1096,3285,2023-06-29,completed
1097,68,2023-01-20,cancelled
1098,1615,2023-04-19,completed
1099,4944,2023-10-22,completed
1100,4647,2023-01-18,cancelled
1101,3661,2023-03-30,cancelled
1102,1163,2023-11-24,returned
1103,2209,2023-09-04,returned
1104,40,2023-04-04,completed
1105,520,2023-06-13,completed
1106,2745,2023-08-06,returned
1107,901,2023-05-18,completed
1108,1087,2023-09-25,completed
1109,2457,2023-05-14,completed
1110,1516,2023-08-07,completed
1111,2554,2023-03-23,returned
1112,1860,2023-12-10,completed
1113,1141,2023-12-19,cancelled
1114,4888,2023-04-13,completed
1115,1834,2023-10-19,cancelled
1116,2709,2023-03-15,completed
1117,824,2023-02-13,completed
1118,1958,2023-09-13,returned
1119,4720,2023-01-12,completed
1120,1367,2023-06-05,returned
1121,1513,2023-12-10,cancelled
1122,2165,2023-02-27,cancelled
1123,3116,2023-12-18,completed
1124,2818,2023-02-13,completed
1125,4290,2023-05-22,cancelled
1126,1831,2023-07-25,completed
1127,4539,2023-10-05,returned
1128,2856,2023-04-24,returned
1129,658,2023-04-11,cancelled
1130,336,2023-11-06,completed
1131,4790,2023-04-01,returned
1132,769,2023-01-31,cancelled
1133,2494,2023-05-14,returned
1134,2562,2023-10-21,completed
1135,3718,2023-09-29,completed
1136,3424,2023-02-22,cancelled
1137,1528,2023-07-31,completed
1138,3406,2023-06-26,completed
1139,2028,2023-06-21,completed
1140,3157,2023-02-07,completed
1141,712,2023-09-17,returned
1142,3897,2023-05-26,cancelled
1143,1367,2023-10-23,cancelled
1144,2109,2023-12-09,completed
1145,1424,2023-10-20,cancelled
1146,236,2023-07-19,completed
1147,4307,2023-02-16,cancelled
1148,3214,2023-03-04,completed
1149,4827,2023-08-30,completed
1150,3473,2023-08-10,completed
1151,687,2023-08-23,cancelled
1152,1971,2023-01-08,completed
1153,4897,2023-05-11,completed
1154,3571,2023-10-17,cancelled
1155,486,2023-05-01,returned
1156,267,2023-10-04,returned
1157,4835,2023-07-29,completed
1158,1025,2023-12-22,cancelled
1159,3611,2023-03-30,completed
1160,1420,2023-10-23,completed
1161,2298,2023-10-31,completed
1162,4351,2023-12-24,completed
1163,2528,2023-07-14,returned
1164,741,2023-09-13,completed
1165,1248,2023-01-23,completed
1166,3026,2023-08-25,completed
1167,3283,2023-04-26,returned
1168,379,2023-11-30,completed
1169,4530,2023-03-10,completed
1170,878,2023-04-06,completed
1171,1086,2023-07-03,returned
1172,3040,2023-06-21,cancelled
1173,3823,2023-03-13,completed
1174,903,2023-10-06,returned
1175,2399,2023-08-18,completed
1176,2337,2023-09-02,completed
1177,1590,2023-12-14,completed
1178,4271,2023-11-27,completed
1179,2451,2023-04-07,cancelled
1180,3052,2023-03-29,completed
1181,313,2023-09-24,completed
1182,4795,2023-07-07,cancelled
1183,973,2023-09-21,completed
1184,2628,2023-01-07,cancelled
1185,1205,2023-09-23,completed
1186,3832,2023-08-23,completed
1187,3194,2023-12-17,returned
1188,527,2023-12-20,cancelled
1189,1751,2023-11-29,completed
1190,4172,2023-02-13,cancelled
1191,1158,2023-09-24,completed
1192,439,2023-10-11,cancelled
1193,1873,2023-11-15,completed
1194,1284,2023-02-08,completed
1195,3253,2023-08-09,completed
1196,2640,2023-06-21,completed
1197,3773,2023-06-18,cancelled
1198,934,2023-10-28,completed
1199,2941,2023-02-23,cancelled
1200,3993,2023-01-01,cancelled
1201,2393,2023-05-15,completed
1202,3057,2023-12-02,completed
1203,463,2023-04-09,completed
1204,2604,2023-01-20,completed
1205,1455,2023-01-03,completed
1206,3091,2023-10-16,completed
1207,4592,2023-07-11,completed
1208,1746,2023-10-17,completed
1209,2837,2023-12-08,completed
1210,1394,2023-08-19,returned
1211,4121,2023-06-05,cancelled
1212,3249,2023-01-19,completed
1213,390,2023-04-16,completed
1214,4953,2023-10-31,completed
1215,2238,2023-06-08,cancelled
1216,2851,2023-04-26,completed
1217,4395,2023-10-04,completed
1218,1967,2023-11-03,cancelled
1219,4438,2023-07-16,completed
1220,366,2023-01-30,completed
1221,4502,2023-09-16,completed
1222,3657,2023-03-09,completed
1223,398,2023-12-05,returned
1224,821,2023-04-05,completed
1225,2301,2023-05-26,completed
1226,824,2023-07-31,completed
1227,1309,2023-02-27,completed
1228,808,2023-04-02,completed
1229,2963,2023-11-06,completed
1230,1424,2023-01-13,completed
1231,630,2023-12-09,cancelled
1232,4285,2023-02-17,cancelled
1233,1821,2023-06-11,completed
1234,1947,2023-07-28,completed
1235,3924,2023-04-06,cancelled
1236,4918,2023-01-05,cancelled
1237,4181,2023-08-19,completed
1238,3983,2023-06-16,cancelled
1239,1509,2023-01-18,completed
1240,190,2023-05-18,completed
1241,662,2023-04-10,completed
1242,413,2023-07-04,completed
1243,3742,2023-02-14,cancelled
1244,1978,2023-04-15,returned
1245,226,2023-11-05,returned
1246,854,2023-03-12,completed
1247,3759,2023-01-03,returned
1248,663,2023-10-24,completed
1249,4786,2023-10-20,completed
1250,2170,2023-11-07,completed
1251,2964,2023-04-11,returned
1252,3444,2023-08-24,cancelled
1253,1162,2023-08-28,cancelled
1254,2820,2023-05-12,cancelled
1255,942,2023-08-22,completed
1256,3716,2023-06-16,cancelled
1257,642,2023-04-02,cancelled
1258,3655,2023-10-13,completed
1259,4105,2023-07-14,cancelled
1260,1159,2023-11-25,cancelled
1261,1971,2023-08-16,returned
1262,3284,2023-02-11,completed
1263,3291,2023-10-25,cancelled
1264,3610,2023-07-31,completed
1265,207,2023-05-25,returned
1266,4051,2023-03-22,cancelled
1267,807,2023-03-17,cancelled
1268,2347,2023-11-16,completed
1269,1359,2023-10-11,completed
1270,1782,2023-09-24,completed
1271,3120,2023-01-27,completed
1272,2435,2023-11-02,cancelled
1273,3124,2023-03-10,cancelled
1274,3476,2023-03-21,completed
1275,7,2023-04-26,completed
1276,587,2023-11-09,cancelled
1277,3409,2023-10-30,completed
1278,2443,2023-03-09,completed
1279,3069,2023-03-14,completed
1280,4190,2023-03-30,completed
1281,4924,2023-06-04,cancelled
1282,1698,2023-12-11,cancelled
1283,2146,2023-07-06,completed
1284,2051,2023-05-31,returned
1285,3090,2023-07-29,cancelled
1286,4860,2023-07-18,cancelled
1287,179,2023-03-26,cancelled
1288,4516,2023-08-05,completed
1289,25,2023-01-11,completed
1290,4435,2023-03-27,cancelled
1291,4943,2023-12-24,completed
1292,3290,2023-10-11,completed
1293,646,2023-10-25,returned
1294,4724,2023-03-12,completed
1295,4865,2023-02-14,completed
1296,3954,2023-12-30,completed
1297,3141,2023-05-09,completed
1298,2296,2023-01-26,completed
1299,2165,2023-01-20,cancelled
1300,1190,2023-08-13,completed
1301,672,2023-07-30,cancelled
1302,1396,2023-02-19,completed
1303,2301,2023-07-06,completed
1304,4249,2023-03-16,completed
1305,717,2023-07-28,completed
1306,3657,2023-09-28,cancelled
1307,438,2023-11-26,cancelled
1308,2742,2023-09-20,cancelled
1309,4308,2023-08-26,completed
1310,4724,2023-07-05,completed
1311,4765,2023-08-27,cancelled
1312,4918,2023-01-23,returned
1313,1321,2023-12-28,completed
1314,873,2023-07-10,completed
1315,905,2023-04-19,cancelled
1316,2751,2023-06-12,returned
1317,4234,2023-10-14,completed
1318,4530,2023-08-29,completed
1319,78,2023-06-18,completed
1320,4035,2023-03-24,returned
1321,3330,2023-12-01,completed
1322,776,2023-06-08,completed
1323,772,2023-03-07,cancelled
1324,3003,2023-11-20,returned
1325,3676,2023-11-14,completed
1326,3395,2023-02-10,cancelled
1327,4889,2023-04-29,cancelled
1328,1786,2023-07-09,completed
1329,727,2023-08-11,completed
1330,4306,2023-11-28,completed
1331,3211,2023-07-25,completed
1332,388,2023-02-14,completed
1333,107,2023-07-14,completed
1334,3490,2023-07-11,returned
1335,1545,2023-11-05,completed
1336,942,2023-06-01,completed
1337,1594,2023-06-13,completed
1338,1984,2023-01-30,cancelled
1339,4317,2023-05-08,completed
1340,4739,2023-01-15,completed
1341,2544,2023-09-25,completed
1342,1988,2023-07-04,completed
1343,4927,2023-05-19,completed
1344,3044,2023-07-20,returned
1345,4125,2023-03-29,returned
1346,3450,2023-12-18,completed
1347,4897,2023-12-23,completed
1348,1255,2023-07-07,completed
1349,1785,2023-08-23,completed
1350,1192,2023-12-20,returned
1351,2802,2023-02-11,cancelled
1352,2231,2023-01-28,completed
1353,2644,2023-08-05,completed
1354,2082,2023-11-20,cancelled
1355,3449,2023-12-15,completed
1356,871,2023-11-15,completed
1357,1540,2023-06-07,completed
1358,996,2023-09-28,cancelled
1359,1911,2023-08-10,completed
1360,2933,2023-04-11,completed
1361,1704,2023-10-08,completed
1362,2608,2023-04-01,completed
1363,2572,2023-06-01,completed
1364,432,2023-08-23,completed
1365,72,2023-12-14,cancelled
1366,4898,2023-06-05,returned
1367,378,2023-09-10,cancelled
1368,2506,2023-05-21,cancelled
1369,1111,2023-09-02,completed
1370,264,2023-08-07,completed
1371,882,2023-06-28,cancelled
1372,1542,2023-05-08,completed
1373,3429,2023-06-05,completed
1374,546,2023-12-07,completed
1375,1768,2023-08-30,cancelled
1376,1574,2023-12-29,cancelled
1377,3710,2023-01-12,cancelled
1378,1115,2023-02-17,cancelled
1379,1855,2023-10-02,completed
1380,92,2023-10-02,completed
1381,2504,2023-02-21,completed
1382,1399,2023-10-13,completed
1383,771,2023-09-25,completed
1384,503,2023-06-09,completed
1385,1515,2023-10-12,completed
1386,3555,2023-05-02,completed
1387,119,2023-02-06,completed
1388,2540,2023-04-23,completed
1389,1378,2023-04-26,completed
1390,1273,2023-09-17,completed
1391,1289,2023-09-27,completed
1392,2005,2023-11-10,returned
1393,60,2023-09-28,completed
1394,3599,2023-06-09,returned
1395,745,2023-02-15,cancelled
1396,534,2023-05-11,cancelled
1397,2245,2023-01-04,completed
1398,845,2023-04-30,cancelled
1399,2880,2023-03-16,completed
1400,1578,2023-07-01,completed
1401,2621,2023-05-01,completed
1402,2459,2023-11-22,returned
1403,765,2023-09-23,completed
1404,4167,2023-12-20,completed
1405,3159,2023-12-01,completed
1406,579,2023-01-11,completed
1407,2608,2023-05-29,returned
1408,2189,2023-03-12,completed
1409,289,2023-09-04,completed
1410,1982,2023-07-06,cancelled
1411,3127,2023-06-18,cancelled
1412,4915,2023-03-09,completed
1413,4669,2023-05-15,completed
1414,1899,2023-07-28,cancelled
1415,765,2023-08-09,completed
1416,761,2023-11-21,completed
1417,4439,2023-10-31,completed
1418,4988,2023-09-20,completed
1419,1889,2023-11-01,completed
1420,1039,2023-04-19,completed
1421,2409,2023-01-01,cancelled
1422,3479,2023-09-19,completed
1423,4198,2023-10-17,completed
1424,2214,2023-06-09,completed
1425,1652,2023-11-10,completed
1426,4239,2023-07-29,completed
1427,1951,2023-04-10,completed
1428,3872,2023-05-25,completed
1429,4316,2023-05-29,cancelled
1430,2085,2023-10-12,completed
1431,4160,2023-06-18,returned
1432,2360,2023-03-10,completed
1433,2041,2023-10-10,completed
1434,3144,2023-08-29,completed
1435,4543,2023-05-09,returned
1436,171,2023-06-24,completed
1437,1673,2023-05-13,completed
1438,4732,2023-12-01,returned
1439,1337,2023-10-22,returned
1440,4988,2023-04-16,cancelled
1441,68,2023-04-07,cancelled
1442,4957,2023-12-06,cancelled
1443,2322,2023-05-07,completed
1444,2644,2023-08-22,completed
1445,3853,2023-06-07,returned
1446,368,2023-04-11,cancelled
1447,1021,2023-11-08,completed
1448,38,2023-01-15,returned
1449,2245,2023-02-22,cancelled
1450,1739,2023-12-29,completed
1451,2334,2023-10-15,cancelled
1452,3091,2023-07-20,cancelled
1453,3521,2023-06-24,completed
1454,3744,2023-01-07,cancelled
1455,873,2023-06-27,completed
1456,3550,2023-08-15,completed
1457,697,2023-11-25,completed
1458,3608,2023-12-19,completed
1459,662,2023-01-11,completed
1460,4290,2023-04-12,cancelled
1461,841,2023-05-11,cancelled
1462,3936,2023-11-19,returned
